timestamp,weather_condition,road_condition,location_type,day_of_week,time_of_day,traffic_density,speed_limit,visibility_meters,temperature_celsius,accident_occurred
2022-06-26 17:16:02.150004,rain,wet,highway,Sunday,17,7,30,724,12.703488047484218,0
2022-04-30 07:40:05.150004,clear,wet,intersection,Saturday,7,7,30,6570,-6.02420329845835,0
2023-08-31 08:53:00.150004,rain,wet,highway,Thursday,8,9,70,1728,2.8848228101188678,1
2023-12-21 08:56:45.150004,clear,dry,highway,Thursday,8,7,65,6627,1.648496015776649,0
2024-11-07 21:38:47.150004,snow,snowy,residential,Thursday,21,1,40,917,1.9481860270528486,1
2024-06-29 10:44:15.150004,clear,dry,intersection,Saturday,10,8,25,7302,14.6940852689625,0
2023-07-30 12:35:34.150004,clear,dry,highway,Sunday,12,9,35,4658,19.161282584578558,0
2023-02-01 04:37:17.150004,clear,dry,residential,Wednesday,4,3,55,8757,-3.874520566003233,0
2022-09-02 06:06:57.150004,rain,wet,residential,Friday,6,5,45,1314,34.467800326416715,1
2024-02-07 18:27:54.150004,rain,wet,intersection,Wednesday,18,9,45,904,20.998691164055742,1
2024-04-25 04:58:10.150004,clear,dry,residential,Thursday,4,2,30,3112,19.86258651340027,0
2023-12-24 10:42:33.150004,snow,icy,highway,Sunday,10,8,70,810,39.36394991921421,1
2022-12-05 00:34:02.150004,clear,dry,highway,Monday,0,3,25,4812,21.407198874656267,1
2022-04-17 17:33:05.150004,clear,dry,rural,Sunday,17,10,25,9809,36.44795746505925,0
2022-08-23 00:19:25.150004,snow,snowy,rural,Tuesday,0,2,35,871,4.312848617989587,1
2025-01-05 19:14:58.150004,snow,icy,highway,Sunday,19,10,35,675,2.006474517324877,1
2023-12-06 02:11:51.150004,rain,wet,intersection,Wednesday,2,1,30,1041,15.825934341222656,1
2022-12-01 21:03:32.150004,snow,snowy,highway,Thursday,21,8,30,843,15.430447381833304,1
2023-11-21 11:31:26.150004,clear,dry,intersection,Tuesday,11,9,30,8605,1.3241824741948438,0
2024-06-19 14:18:36.150004,snow,snowy,intersection,Wednesday,14,1,40,838,24.982782844997388,1
2023-04-29 17:02:58.150004,clear,dry,highway,Saturday,17,9,25,7231,-8.518309038165336,0
2024-10-30 21:13:56.150004,clear,dry,rural,Wednesday,21,9,30,8864,24.53152362747263,0
2023-11-09 07:32:55.150004,clear,wet,rural,Thursday,7,9,65,4466,12.858894306165006,0
2022-12-24 06:53:54.150004,clear,dry,highway,Saturday,6,10,25,559,24.45037554225395,0
2024-08-03 14:03:09.150004,clear,snowy,highway,Saturday,14,5,55,6865,13.854031532075947,1
2022-07-24 19:47:32.150004,clear,snowy,intersection,Sunday,19,7,45,9306,38.86668914423475,1
2022-08-06 03:53:25.150004,clear,dry,intersection,Saturday,3,1,45,3915,6.734247555155889,0
2023-06-14 01:33:21.150004,clear,dry,intersection,Wednesday,1,1,25,8545,39.12864685011941,0
2022-08-07 06:29:47.150004,clear,wet,residential,Sunday,6,9,55,9210,-6.7513028760512315,0
2023-11-12 05:23:14.150004,clear,snowy,intersection,Sunday,5,1,45,9680,24.188038737877832,1
2024-09-23 01:11:50.150004,clear,dry,rural,Monday,1,3,45,3921,12.710960339245606,0
2024-08-23 22:47:30.150004,rain,wet,residential,Friday,22,8,45,366,31.106881276485012,0
2025-01-18 21:08:33.150004,snow,snowy,intersection,Saturday,21,1,35,350,29.480803485849904,1
2022-06-14 07:20:56.150004,rain,wet,intersection,Tuesday,7,7,55,1670,30.010509143796867,1
2024-07-13 12:35:28.150004,clear,dry,residential,Saturday,12,5,70,3550,-5.263070034874015,0
2022-04-20 03:28:41.150004,rain,wet,rural,Wednesday,3,1,35,1409,31.118284993064734,1
2025-02-11 19:57:42.150004,clear,dry,residential,Tuesday,19,2,25,3951,0.7020078721880463,0
2024-02-08 09:22:18.150004,clear,dry,highway,Thursday,9,8,25,7808,-8.715986807048262,0
2022-11-03 16:25:45.150004,clear,dry,highway,Thursday,16,8,40,6120,0.8869359842205693,0
2022-10-03 20:39:19.150004,rain,wet,highway,Monday,20,3,70,448,13.96425523499164,1
2025-01-20 07:06:36.150004,clear,dry,rural,Monday,7,10,35,5435,27.105567995571604,0
2024-09-16 12:30:28.150004,clear,icy,residential,Monday,12,7,25,279,0.9316240416426851,0
2023-05-15 02:07:03.150004,clear,dry,residential,Monday,2,3,70,2536,-4.349622595486432,0
2023-12-01 16:21:31.150004,snow,dry,highway,Friday,16,7,35,883,22.29836275119711,1
2023-10-08 03:53:18.150004,rain,wet,residential,Sunday,3,1,40,539,39.19490181800088,0
2025-03-17 21:49:12.150004,clear,dry,highway,Monday,21,4,25,1027,20.043515104280903,0
2022-08-22 20:17:50.150004,clear,dry,intersection,Monday,20,2,25,684,24.55286820617109,0
2022-06-12 13:16:14.150004,clear,dry,highway,Sunday,13,4,25,6039,18.058372187321,0
2022-08-09 12:46:01.150004,rain,wet,rural,Tuesday,12,5,25,1669,29.117422211425193,0
2024-11-10 01:05:49.150004,clear,dry,residential,Sunday,1,2,30,2240,38.79022101047224,0
2022-06-29 04:12:46.150004,snow,snowy,intersection,Wednesday,4,3,55,237,17.20646147020924,1
2023-01-01 17:57:48.150004,clear,dry,rural,Sunday,17,7,55,4989,10.839525587136293,0
2024-12-17 09:12:37.150004,rain,wet,intersection,Tuesday,9,9,35,308,33.01715305800632,1
2025-03-04 20:24:26.150004,clear,dry,intersection,Tuesday,20,10,35,3524,38.4864171879995,0
2024-11-07 04:10:54.150004,clear,dry,intersection,Thursday,4,2,70,6745,-3.540917956521602,0
2022-04-22 04:06:46.150004,clear,wet,highway,Friday,4,1,70,7244,18.908548273693896,0
2022-10-01 16:49:26.150004,clear,dry,highway,Saturday,16,8,35,1915,29.62299962729987,0
2022-06-25 05:13:06.150004,clear,dry,highway,Saturday,5,2,40,348,16.66697025781954,0
2024-01-20 14:22:21.150004,rain,wet,residential,Saturday,14,9,65,1029,10.459848409647435,1
2024-07-29 07:32:58.150004,clear,dry,highway,Monday,7,8,30,6751,22.76149105677103,0
2022-08-03 13:10:19.150004,rain,wet,residential,Wednesday,13,10,65,616,3.506404725667414,0
2022-10-31 15:07:29.150004,rain,wet,intersection,Monday,15,5,35,625,7.456687146918469,1
2024-10-13 18:04:41.150004,clear,dry,residential,Sunday,18,7,70,8339,39.613832944067234,0
2023-07-21 18:27:38.150004,rain,wet,residential,Friday,18,9,70,1267,21.823266718724767,1
2024-08-31 02:25:10.150004,rain,wet,residential,Saturday,2,1,35,541,33.64636491555373,1
2023-03-28 08:20:00.150004,clear,icy,highway,Tuesday,8,8,25,3572,30.388425651857176,0
2024-12-21 11:33:21.150004,rain,wet,residential,Saturday,11,4,70,1202,22.613627719701206,0
2022-11-23 21:05:41.150004,clear,dry,intersection,Wednesday,21,4,65,6868,32.03645412293866,0
2022-11-22 21:13:51.150004,clear,dry,rural,Tuesday,21,5,70,8174,4.357924771678549,0
2023-12-30 09:33:28.150004,rain,wet,intersection,Saturday,9,10,25,400,21.85582244061492,1
2023-05-28 03:23:46.150004,clear,dry,intersection,Sunday,3,3,70,5539,19.530174476199043,1
2024-09-03 22:13:07.150004,clear,dry,highway,Tuesday,22,6,65,6135,21.12098003966724,0
2023-06-17 02:06:05.150004,clear,dry,residential,Saturday,2,2,65,9087,-1.5684036426612398,0
2023-02-03 03:15:02.150004,rain,wet,intersection,Friday,3,1,25,577,3.8621519999034213,1
2024-03-29 06:45:03.150004,snow,icy,rural,Friday,6,7,35,203,4.332915939626956,1
2024-02-08 22:50:41.150004,clear,snowy,rural,Thursday,22,3,25,8146,20.09730812863816,0
2023-09-26 04:19:58.150004,rain,dry,residential,Tuesday,4,3,35,657,38.6273440219893,1
2023-02-24 09:19:08.150004,snow,icy,highway,Friday,9,10,65,514,37.70337755910741,1
2023-05-06 21:34:55.150004,clear,wet,residential,Saturday,21,6,40,9294,1.3594776494848286,0
2023-04-27 06:18:58.150004,clear,dry,highway,Thursday,6,4,40,3665,5.2422621533386256,0
2024-05-08 03:24:38.150004,rain,wet,highway,Wednesday,3,1,45,1100,-8.196905386041644,1
2024-04-11 21:13:48.150004,rain,dry,rural,Thursday,21,6,70,831,9.940779492969707,1
2024-10-31 14:21:17.150004,snow,icy,rural,Thursday,14,3,30,501,31.73370608401818,1
2025-01-13 19:27:12.150004,clear,dry,rural,Monday,19,1,25,5226,35.787586949307,0
2023-12-22 10:40:32.150004,clear,dry,intersection,Friday,10,3,55,1043,1.8248239783971805,0
2023-03-15 13:42:13.150004,clear,dry,intersection,Wednesday,13,3,25,3146,3.2897236744419605,0
2023-09-19 13:02:45.150004,clear,dry,intersection,Tuesday,13,6,30,239,1.0424908254376835,0
2024-05-23 02:07:25.150004,clear,dry,highway,Thursday,2,3,70,2948,7.505178378728935,0
2023-08-02 15:34:07.150004,rain,wet,highway,Wednesday,15,7,70,1613,30.23796992952723,1
2023-01-15 06:16:05.150004,clear,wet,highway,Sunday,6,2,65,4299,22.342873494223007,1
2024-11-12 05:03:02.150004,rain,wet,residential,Tuesday,5,2,30,1585,29.297045893185,1
2022-07-26 01:32:12.150004,clear,dry,residential,Tuesday,1,2,65,7096,19.15155531676531,0
2024-01-06 22:44:21.150004,clear,dry,residential,Saturday,22,6,45,3461,2.88665390295734,0
2024-01-24 14:45:47.150004,clear,dry,residential,Wednesday,14,10,30,9288,1.3997090106272072,0
2025-03-24 00:39:13.150004,clear,dry,intersection,Monday,0,2,35,655,-9.54996470681251,1
2023-03-25 21:24:11.150004,clear,wet,intersection,Saturday,21,10,25,1416,29.049106843703626,1
2022-11-08 23:50:12.150004,fog,dry,residential,Tuesday,23,2,30,483,32.35606130823589,0
2024-05-05 23:33:22.150004,rain,wet,highway,Sunday,23,3,35,1606,28.414129981420814,1
2023-02-22 07:48:42.150004,clear,wet,highway,Wednesday,7,7,30,5845,-6.279897113575464,0
2024-11-14 07:00:49.150004,clear,dry,intersection,Thursday,7,7,55,567,28.1110813584933,0
2023-07-13 09:38:56.150004,snow,snowy,intersection,Thursday,9,8,35,127,-7.711627342486534,1
2022-05-22 17:23:11.150004,clear,dry,residential,Sunday,17,8,40,3857,-4.720346714680442,0
2023-06-10 00:07:59.150004,clear,dry,rural,Saturday,0,3,70,5485,12.023768646633364,0
2024-07-14 01:32:31.150004,clear,wet,rural,Sunday,1,3,35,2322,13.807350446242005,0
2022-11-21 03:28:50.150004,snow,icy,highway,Monday,3,1,45,206,30.805931830934817,1
2022-09-09 01:02:35.150004,clear,dry,highway,Friday,1,3,65,9344,23.97634460204553,0
2024-10-02 17:56:58.150004,clear,wet,residential,Wednesday,17,7,35,4842,-2.333991068439186,0
2023-06-14 04:03:34.150004,snow,snowy,highway,Wednesday,4,1,30,891,1.3073391614400656,1
2022-10-19 22:06:29.150004,clear,dry,highway,Wednesday,22,7,40,8318,4.283759412934337,0
2023-09-11 22:21:19.150004,clear,dry,rural,Monday,22,4,70,2359,-3.816368127257083,0
2024-04-01 14:29:07.150004,clear,dry,residential,Monday,14,5,70,7958,4.3822443179615345,0
2022-06-12 00:27:32.150004,snow,icy,rural,Sunday,0,3,40,639,26.429907776986653,1
2024-05-02 16:33:37.150004,clear,wet,intersection,Thursday,16,9,35,4489,2.0700735053641477,1
2025-01-10 08:17:48.150004,fog,dry,highway,Friday,8,9,30,235,31.76798235301932,1
2022-05-31 04:02:11.150004,rain,wet,residential,Tuesday,4,2,70,394,13.475849756260391,1
2022-09-02 03:59:22.150004,clear,dry,intersection,Friday,3,2,40,8058,6.146788062219443,1
2024-01-21 08:19:30.150004,fog,dry,residential,Sunday,8,10,55,195,10.620905227443654,1
2024-11-08 17:28:22.150004,clear,dry,intersection,Friday,17,9,35,8934,25.474837029674575,0
2022-11-12 16:22:30.150004,clear,dry,residential,Saturday,16,8,35,1382,15.839635162299512,0
2024-02-06 12:57:46.150004,clear,wet,residential,Tuesday,12,9,65,6350,-9.636066801247097,0
2023-06-18 05:34:57.150004,clear,wet,intersection,Sunday,5,1,70,1324,36.11619232925375,1
2022-06-05 05:43:03.150004,clear,dry,highway,Sunday,5,2,70,7216,-6.700199849907414,1
2024-08-10 09:46:36.150004,clear,dry,residential,Saturday,9,8,70,9486,36.93106744071929,0
2023-08-25 08:34:17.150004,clear,dry,residential,Friday,8,10,35,387,-8.592358818997267,0
2023-01-17 03:42:37.150004,rain,wet,highway,Tuesday,3,2,40,971,28.54896674787242,1
2024-12-10 19:40:01.150004,clear,wet,rural,Tuesday,19,9,25,386,16.73373540916441,0
2024-07-18 16:01:42.150004,fog,icy,highway,Thursday,16,7,30,409,15.286309030205302,1
2023-01-28 01:04:22.150004,clear,dry,highway,Saturday,1,1,45,6964,-6.361074872799773,0
2023-01-15 12:46:55.150004,clear,dry,intersection,Sunday,12,2,45,544,1.9372505168958138,0
2023-09-15 03:05:46.150004,clear,dry,rural,Friday,3,3,70,4692,28.877365853259597,0
2023-05-02 19:39:51.150004,clear,dry,intersection,Tuesday,19,2,30,3936,34.5629914961247,0
2024-10-09 21:27:38.150004,clear,dry,highway,Wednesday,21,9,25,8402,16.455934052648978,0
2022-05-02 16:28:07.150004,rain,dry,residential,Monday,16,8,65,888,7.667169818129768,0
2025-02-14 15:50:57.150004,snow,dry,intersection,Friday,15,2,65,227,-7.0028395967894586,0
2023-01-13 19:41:56.150004,fog,dry,highway,Friday,19,2,65,433,24.10892630331702,0
2022-04-25 12:26:21.150004,clear,dry,intersection,Monday,12,1,65,5133,3.9223305343141313,0
2024-03-26 11:45:25.150004,snow,icy,residential,Tuesday,11,9,30,205,-7.2493142503926595,1
2022-10-15 16:18:02.150004,clear,dry,highway,Saturday,16,8,35,9617,23.292586454931104,0
2025-03-12 10:34:22.150004,clear,dry,rural,Wednesday,10,2,55,9795,14.285989676687919,0
2022-06-07 11:04:46.150004,snow,icy,rural,Tuesday,11,2,30,515,-9.401892514913804,1
2023-08-04 12:05:30.150004,rain,wet,residential,Friday,12,5,30,551,-4.453798044682646,1
2024-01-06 13:18:15.150004,clear,dry,residential,Saturday,13,4,55,1349,24.96009646229721,0
2025-04-04 08:45:55.150004,clear,snowy,highway,Friday,8,7,40,8952,-6.816433346710573,0
2023-12-16 05:36:04.150004,clear,dry,highway,Saturday,5,2,45,4217,33.29815324214951,1
2024-01-29 22:05:03.150004,rain,wet,residential,Monday,22,8,70,1606,5.566313870996634,0
2025-04-15 05:04:34.150004,clear,dry,rural,Tuesday,5,1,45,2931,-5.566676478178769,0
2022-11-10 17:38:57.150004,fog,wet,highway,Thursday,17,8,70,260,27.98786890840327,1
2022-09-28 11:50:34.150004,clear,dry,highway,Wednesday,11,9,35,1867,16.22136172265119,1
2023-01-25 12:26:18.150004,clear,dry,highway,Wednesday,12,4,55,2248,5.332001618964879,0
2025-01-09 10:30:09.150004,clear,dry,highway,Thursday,10,10,65,3382,10.304917083463398,0
2022-05-04 05:02:38.150004,clear,wet,intersection,Wednesday,5,3,65,1153,-8.929380219758706,1
2022-06-29 01:38:20.150004,clear,wet,highway,Wednesday,1,1,35,3227,23.13492687697145,0
2022-12-14 13:31:00.150004,rain,wet,highway,Wednesday,13,2,40,1572,8.288684448172226,0
2023-04-20 06:53:52.150004,snow,snowy,highway,Thursday,6,8,35,580,25.701878486406486,1
2023-12-18 06:11:28.150004,snow,snowy,highway,Monday,6,3,55,933,21.40855729762736,1
2024-11-24 19:03:53.150004,rain,wet,residential,Sunday,19,2,55,513,22.562709295486897,0
2024-04-19 12:00:36.150004,snow,snowy,rural,Friday,12,8,25,622,29.644635550221622,1
2024-02-22 01:47:51.150004,clear,dry,rural,Thursday,1,1,40,8777,21.557903918812553,0
2024-01-27 21:28:04.150004,rain,wet,highway,Saturday,21,5,55,1200,10.93629646209462,1
2023-03-05 09:55:50.150004,clear,dry,intersection,Sunday,9,10,55,9311,9.49637808673178,0
2023-07-05 22:34:46.150004,clear,snowy,rural,Wednesday,22,6,40,8374,-4.020894661757209,0
2024-12-14 23:16:42.150004,clear,dry,residential,Saturday,23,5,65,313,28.972170657812086,0
2024-04-25 03:31:13.150004,clear,dry,highway,Thursday,3,1,30,4512,28.05542208773109,0
2024-05-30 05:36:05.150004,clear,wet,intersection,Thursday,5,2,65,7018,2.3149183542761715,1
2023-10-21 03:13:48.150004,fog,dry,intersection,Saturday,3,3,30,409,33.13409563490723,1
2022-12-10 00:13:25.150004,clear,dry,intersection,Saturday,0,1,25,4996,19.450162889531413,0
2023-04-12 15:54:09.150004,clear,dry,intersection,Wednesday,15,7,65,5875,13.934342119728363,0
2022-06-23 11:50:57.150004,clear,dry,rural,Thursday,11,3,55,6094,-9.125184918725207,0
2024-04-16 05:33:10.150004,clear,dry,highway,Tuesday,5,3,40,4139,9.137059293215813,0
2023-05-28 03:11:02.150004,clear,dry,residential,Sunday,3,1,40,407,22.033538411783155,1
2024-03-20 11:56:21.150004,clear,dry,residential,Wednesday,11,6,70,5555,-5.512608115580827,0
2024-10-15 09:53:26.150004,clear,snowy,residential,Tuesday,9,10,30,4470,12.978365444377413,0
2024-05-25 05:39:06.150004,clear,snowy,rural,Saturday,5,3,65,8992,39.6717975680798,1
2023-10-30 02:03:50.150004,rain,wet,rural,Monday,2,2,45,1544,25.826931860453378,1
2024-09-05 18:36:48.150004,rain,wet,highway,Thursday,18,10,45,583,17.34354437508022,1
2024-07-16 16:54:13.150004,clear,dry,rural,Tuesday,16,10,55,2308,16.651644246953833,0
2023-06-23 05:34:11.150004,clear,dry,residential,Friday,5,2,30,9152,-7.811745887090279,0
2022-08-26 05:52:30.150004,clear,dry,intersection,Friday,5,3,55,3860,37.865721870396804,0
2022-07-03 15:21:05.150004,rain,wet,residential,Sunday,15,7,35,1201,36.40888301425215,1
2024-11-22 19:41:38.150004,clear,icy,residential,Friday,19,9,40,3488,24.120235533772323,1
2023-11-04 14:29:08.150004,clear,dry,rural,Saturday,14,8,65,8818,-5.049417515922502,0
2022-07-30 10:05:59.150004,rain,dry,highway,Saturday,10,7,65,216,0.3916948374719098,0
2024-12-30 08:17:52.150004,clear,dry,highway,Monday,8,10,55,9394,-0.8045232062207379,0
2023-04-29 23:52:38.150004,clear,dry,intersection,Saturday,23,8,25,6196,15.978924255060942,0
2024-08-13 06:22:00.150004,clear,dry,highway,Tuesday,6,4,65,5040,0.3901937250992784,0
2023-07-23 13:52:10.150004,snow,snowy,intersection,Sunday,13,2,45,469,24.79002807720991,1
2023-08-29 04:48:08.150004,snow,snowy,highway,Tuesday,4,3,55,947,17.26149429846945,1
2023-03-15 14:38:35.150004,rain,wet,residential,Wednesday,14,3,35,1289,-9.117091147867226,1
2025-02-10 17:04:27.150004,clear,icy,intersection,Monday,17,10,40,5167,27.20286185178258,1
2023-07-10 07:45:33.150004,clear,dry,highway,Monday,7,10,70,7988,-0.5585631673025748,0
2023-06-30 05:18:47.150004,fog,dry,intersection,Friday,5,2,65,423,31.244255984033842,1
2024-11-21 13:07:06.150004,fog,wet,intersection,Thursday,13,8,70,162,7.752271856148948,1
2024-11-03 05:38:32.150004,clear,wet,highway,Sunday,5,3,35,8759,6.930983999081821,0
2023-03-01 16:55:25.150004,rain,dry,intersection,Wednesday,16,10,70,1867,-9.409133211089474,0
2022-08-22 16:03:20.150004,clear,dry,highway,Monday,16,9,55,6170,39.38644914615086,0
2024-01-08 01:10:13.150004,clear,icy,intersection,Monday,1,3,40,2527,20.60021695859319,1
2024-10-14 05:00:49.150004,rain,wet,intersection,Monday,5,1,40,1639,11.136508309299533,1
2022-06-14 09:34:37.150004,clear,dry,highway,Tuesday,9,9,30,6187,-5.168929776933048,0
2023-06-13 18:08:58.150004,snow,snowy,highway,Tuesday,18,7,30,170,24.95740320755084,1
2024-09-11 17:11:47.150004,clear,wet,intersection,Wednesday,17,8,70,92,4.136523499596942,0
2023-06-17 09:45:48.150004,clear,wet,highway,Saturday,9,10,25,5879,39.41404091877645,0
2023-10-16 17:01:28.150004,snow,icy,residential,Monday,17,8,25,160,37.527367957466154,1
2022-11-12 21:34:56.150004,snow,dry,residential,Saturday,21,10,65,543,26.764833940139432,0
2023-03-02 05:49:15.150004,clear,dry,intersection,Thursday,5,2,70,9568,38.55359651414845,0
2023-12-20 09:36:24.150004,clear,dry,highway,Wednesday,9,9,35,6396,-4.718306877311859,0
2025-02-28 12:49:58.150004,rain,wet,residential,Friday,12,8,30,1168,3.9957680268272604,0
2025-03-18 03:04:03.150004,clear,dry,intersection,Tuesday,3,2,40,6736,2.6621644395589534,1
2024-10-06 01:44:59.150004,fog,dry,rural,Sunday,1,1,30,363,-6.399367077034875,1
2024-01-25 00:19:24.150004,snow,icy,rural,Thursday,0,1,70,582,38.61132989857279,1
2022-12-18 12:37:58.150004,clear,dry,rural,Sunday,12,2,40,927,-7.001295667655308,0
2023-09-02 11:05:07.150004,clear,wet,residential,Saturday,11,2,30,1936,32.834445199716484,0
2022-08-01 21:28:07.150004,clear,dry,residential,Monday,21,2,40,1353,28.408071228841962,0
2023-10-20 10:12:59.150004,snow,icy,residential,Friday,10,2,70,343,8.793354373572974,1
2024-03-06 09:14:52.150004,clear,dry,residential,Wednesday,9,9,35,1162,-9.059631868510051,0
2023-04-01 15:31:27.150004,clear,icy,residential,Saturday,15,7,30,3926,-9.695204750906525,1
2025-04-13 20:20:50.150004,clear,wet,residential,Sunday,20,2,45,6090,0.19969203469616126,0
2024-11-07 13:23:30.150004,clear,dry,highway,Thursday,13,5,45,7502,14.693829001689654,0
2024-05-31 05:49:16.150004,clear,snowy,highway,Friday,5,1,40,6168,12.895498909257565,1
2023-01-01 11:27:41.150004,clear,dry,rural,Sunday,11,9,35,8489,19.264628828246376,0
2024-01-16 23:05:03.150004,snow,wet,intersection,Tuesday,23,8,40,920,28.597965483038102,1
2022-10-29 21:17:51.150004,snow,snowy,residential,Saturday,21,9,35,616,8.867730743010284,1
2024-07-15 22:31:56.150004,rain,wet,rural,Monday,22,7,70,1593,-1.981815224534131,1
2022-08-29 22:10:49.150004,clear,dry,residential,Monday,22,3,25,6008,30.0024458414212,0
2024-08-15 17:29:37.150004,clear,dry,rural,Thursday,17,7,30,9430,6.634534066560541,0
